都府県振興局,観測所番号,種類,観測所名,ｶﾀｶﾅ名,気象情報等に表記する名称,所在地,緯度(度),緯度(分),経度(度),経度(分),海面上の高さ(ｍ),風速計の高さ(ｍ),温度計の高さ(ｍ),観測開始年月日,備考1,備考2,latitude,longitude,観測所種別,temp_jan,temp_feb,temp_mar,temp_apr,temp_may,temp_jun,temp_jul,temp_aug,temp_sep,temp_oct,temp_nov,temp_dec,rain_jan,rain_feb,rain_mar,rain_apr,rain_may,rain_jun,rain_jul,rain_aug,rain_sep,rain_oct,rain_nov,rain_dec
長崎,84536,官,福江,ﾌｸｴ,五島市木場町,五島市木場町　福江特別地域気象観測所,32,41.6,128,49.6,25,10.1,－,#昭50.3.18,－,－,32.693333333333335,128.82666666666665,1,7.6,8.3,10.9,14.9,18.8,22.1,26.2,27.3,24.1,19.5,14.6,9.8,93.4,109.5,172.1,216.1,210.2,324.2,308.8,239.6,289.2,132.7,134.1,108.9
長崎,84537,官,上大津,ｶﾐｵｵﾂﾞ,福江空港,五島市上大津町　福江航空気象観測所,32,39.9,128,49.9,77,10.1,－,平15.1.1,－,日照・湿度・気圧を除く,32.665,128.83166666666668,3,6.9,8.0,10.5,14.5,18.5,21.8,25.8,27.1,23.8,19.3,14.4,9.1,72.8,111.7,154.4,197.8,189.6,317.8,286.2,201.1,292.0,123.0,142.5,111.5
長崎,84561,四,口之津,ｸﾁﾉﾂ,南島原市口之津,南島原市口之津町丁,32,36.7,130,11.6,13,9.9,1.5,(昭50.4.23)昭51.4.1,－,－,32.611666666666665,130.19333333333333,2,7.2,8.0,11.1,15.4,19.5,22.9,26.8,27.9,24.9,19.8,14.4,9.3,60.9,79.0,114.8,132.6,151.6,366.9,304.6,180.7,175.1,88.8,89.6,69.3
佐賀,85033,四,唐津,ｶﾗﾂ,唐津,唐津市二夕子,33,27.5,129,57.3,23,9.9,1.5,平22.2.25,－,－,33.458333333333336,129.955,2,6.3,7.2,10.4,14.5,19.1,22.2,26.4,27.6,23.7,19.0,13.6,8.1,75.4,85.4,117.0,146.3,125.5,280.0,349.0,314.1,191.3,126.7,85.7,94.6
佐賀,85116,四,伊万里,ｲﾏﾘ,伊万里,伊万里市立花町,33,16.0,129,52.7,25,9.9,1.5,(昭50.9.1)昭52.3.3,－,－,33.266666666666666,129.87833333333333,2,5.4,6.4,9.5,14.2,18.6,22.2,26.4,27.2,23.3,17.9,12.4,7.3,78.6,93.8,148.6,188.2,197.2,355.6,367.9,272.0,224.1,105.0,107.4,83.6
佐賀,85142,官,佐賀,ｻｶﾞ,佐賀市駅前中央,佐賀市駅前中央　佐賀地方気象台,33,15.9,130,18.3,6,56.1,－,平7.10.19,85900,－,33.265,130.305,1,5.8,7.0,10.4,15.3,20.0,23.5,27.2,28.2,24.5,19.1,13.3,7.8,54.1,77.5,120.6,161.7,182.9,327.0,366.8,252.4,169.3,90.1,89.4,59.5
佐賀,85161,四,嬉野,ｳﾚｼﾉ,嬉野,嬉野市嬉野町大字下野丙,33,7.0,129,59.7,81,9.9,1.5,#昭52.2.24,－,－,33.11666666666667,129.995,2,4.5,5.6,8.9,13.8,18.4,21.9,26.0,26.6,22.8,17.2,11.5,6.4,71.5,96.1,152.7,194.1,207.4,396.7,400.6,277.7,227.9,111.6,109.4,78.2
佐賀,85166,四,白石,ｼﾛｲｼ,白石,杵島郡白石町大字福田,33,11.0,130,8.9,2,9.8,1.5,#昭52.3.2,－,－,33.18333333333333,130.14833333333334,2,5.0,6.2,9.6,14.5,19.3,23.1,27.0,27.6,23.8,18.1,12.3,7.0,53.7,71.3,109.8,145.1,154.9,309.5,354.0,219.4,171.2,88.8,85.9,59.4
佐賀,85176,官,川副,ｶﾜｿｴ,佐賀空港,佐賀市川副町大字犬井道字国造搦　佐賀航空気象観測所,33,8.9,130,18.1,2,10.1,－,平15.1.1,－,日照・湿度・気圧を除く,33.14833333333333,130.30166666666668,3,5.0,6.6,9.7,14.4,19.3,23.0,26.9,27.9,24.2,18.6,12.8,7.0,40.4,73.7,97.3,123.9,149.4,265.4,370.6,212.5,157.1,90.9,73.9,59.4
熊本,86006,四,鹿北,ｶﾎｸ,山鹿市鹿北,山鹿市鹿北町岩野,33,6.9,130,41.5,119,10,1.5,#昭52.2.9,－,－,33.115,130.69166666666666,2,3.5,4.9,8.4,13.6,18.4,22.1,25.7,26.3,22.9,17.0,10.9,5.4,59.3,84.8,136.3,158.7,196.7,449.0,452.5,233.2,167.2,86.4,87.8,66.1
熊本,86066,四,南小国,ﾐﾅﾐｵｸﾞﾆ,南小国町赤馬場,阿蘇郡南小国町赤馬場,33,6.2,131,4.0,448,10.1,1.5,#昭52.2.14,－,－,33.10333333333333,131.06666666666666,2,1.8,3.2,6.8,12.0,16.9,20.5,24.2,24.5,20.9,14.8,9.0,3.6,73.8,107.6,161.8,165.8,197.5,518.2,490.5,235.0,206.0,102.0,92.8,70.7
熊本,86086,四,岱明,ﾀｲﾒｲ,玉名市岱明,玉名市岱明町中土,32,54.9,130,30.7,15,10,1.5,#昭52.2.10,－,－,32.915,130.51166666666666,2,5.6,6.8,10.2,15.2,19.9,23.4,27.3,28.3,24.8,19.1,13.1,7.7,53.2,71.3,112.0,132.6,151.5,357.5,329.2,180.7,166.8,83.8,83.9,59.8
熊本,86101,四,菊池,ｷｸﾁ,菊池市木柑子,菊池市木柑子字上辻,32,56.7,130,46.9,83,10.1,1.5,#昭52.2.10,－,－,32.945,130.78166666666667,2,4.4,6.0,9.5,14.6,19.5,23.0,26.6,27.4,23.9,18.0,11.9,6.4,55.0,79.6,122.9,139.6,157.7,400.9,381.4,181.8,168.9,82.3,83.9,61.3
熊本,86111,四,阿蘇乙姫,ｱｿｵﾄﾋﾒ,阿蘇市阿蘇乙姫,阿蘇市乙姫,32,56.8,131,2.4,487,10,1.5,昭53.1.11,－,－,32.946666666666665,131.04,2,2.0,3.4,6.9,11.9,16.7,20.2,23.8,24.2,20.8,15.1,9.2,3.8,92.7,134.8,197.2,219.2,261.3,667.9,582.6,291.0,247.8,118.7,109.7,86.9
熊本,86141,官,熊本,ｸﾏﾓﾄ,熊本市中央区京町,熊本市中央区京町　熊本地方気象台,32,48.8,130,42.4,38,－,－,#昭50.3.26,86905,気温、雨、日照,32.81333333333333,130.70666666666668,1,6.0,7.4,10.9,15.8,20.5,23.7,27.5,28.4,25.2,19.6,13.5,8.0,57.2,83.2,124.8,144.9,160.9,448.5,386.8,195.4,172.6,87.1,84.4,61.2
熊本,86146,官,益城,ﾏｼｷ,熊本空港,上益城郡益城町大字小谷字上大道　熊本航空気象観測所,32,50.2,130,51.3,193,10,－,平15.1.1,－,日照・湿度・気圧を除く,32.836666666666666,130.855,3,4.5,6.3,9.5,14.5,19.3,22.5,26.1,27.0,23.8,18.3,12.4,6.5,54.6,106.1,124.8,148.3,186.6,443.7,469.2,195.6,181.8,98.9,84.8,67.4
熊本,86161,四,高森,ﾀｶﾓﾘ,高森,阿蘇郡高森町大字高森,32,49.3,131,7.5,555,9.8,1.5,#昭52.2.15,－,－,32.821666666666665,131.125,2,2.2,3.6,7.1,12.2,16.9,20.3,23.9,24.3,21.1,15.5,9.9,4.2,74.6,105.9,156.7,164.1,189.7,536.0,447.9,229.5,250.5,113.1,91.5,75.5
熊本,86216,四,三角,ﾐｽﾐ,宇城市三角,宇城市三角町波多,32,36.7,130,28.7,60,10,1.5,(昭50.4.23)昭52.2.23,－,－,32.611666666666665,130.47833333333332,2,6.8,7.7,10.8,15.4,19.7,22.9,26.7,27.8,24.6,19.7,14.2,8.9,59.8,79.6,113.9,136.3,154.3,402.4,318.1,181.6,174.1,99.8,84.9,64.5
熊本,86236,四,甲佐,ｺｳｻ,甲佐,上益城郡甲佐町大字上早川字尾ノ上,32,40.3,130,49.0,52,10.1,1.5,#昭52.2.16,－,－,32.67166666666667,130.81666666666666,2,5.4,6.7,10.1,15.0,19.5,23.0,26.5,27.1,23.8,18.5,12.8,7.4,71.5,97.3,133.9,141.1,169.1,473.7,395.2,190.0,201.7,103.0,94.7,74.6
熊本,86271,四,松島,ﾏﾂｼﾏ,上天草市松島,上天草市松島町阿村,32,30.9,130,26.8,2,10.1,1.5,#昭52.2.24,－,－,32.515,130.44666666666666,2,6.5,7.4,10.6,15.1,19.3,22.7,26.6,27.5,24.4,19.3,13.7,8.6,70.6,90.9,122.8,145.4,158.7,416.7,352.7,199.4,177.8,106.2,95.6,74.1
熊本,86316,四,本渡,ﾎﾝﾄﾞ,天草市本渡,天草市本渡町本戸馬場,32,28.1,130,10.8,30,10,1.5,#昭52.2.25,－,－,32.468333333333334,130.18,2,6.2,7.2,10.3,14.9,19.2,22.6,26.5,27.3,24.0,18.9,13.4,8.3,83.1,96.1,132.6,157.2,169.9,405.3,340.5,215.0,195.4,111.9,108.4,91.6
熊本,86336,四,八代,ﾔﾂｼﾛ,八代市平山新町,八代市平山新町,32,28.4,130,36.4,8,10,1.5,#昭52.2.22,－,－,32.473333333333336,130.60666666666663,2,6.4,7.6,10.8,15.5,19.9,23.2,27.1,27.8,24.5,19.2,13.7,8.5,69.9,90.6,118.3,133.1,165.8,426.2,386.7,203.7,196.8,101.1,93.2,73.2
熊本,86451,四,水俣,ﾐﾅﾏﾀ,水俣,水俣市南福寺,32,12.3,130,24.4,6,10.1,1.5,(昭50.4.23)昭52.2.21,－,－,32.205,130.40666666666667,2,6.8,7.8,10.9,15.3,19.6,22.9,26.7,27.4,24.3,19.1,13.9,8.8,71.1,94.7,130.1,143.3,187.2,463.8,410.7,232.6,212.1,97.5,98.8,80.2
熊本,86467,官,人吉,ﾋﾄﾖｼ,人吉,人吉市城本町　人吉特別地域気象観測所,32,13.0,130,45.3,146,14.7,－,#昭50.12.13,－,－,32.21666666666667,130.755,1,4.7,6.2,9.8,14.6,19.1,22.4,26.1,26.6,23.6,18.0,11.9,6.3,75.4,109.0,160.7,177.8,215.6,560.9,491.0,226.3,229.3,108.8,96.9,83.3
熊本,86477,四,上,ｳｴ,あさぎり町上,球磨郡あさぎり町上北,32,13.5,130,54.3,166,10,1.5,(昭50.4.23)昭52.3.22,－,－,32.225,130.905,2,4.1,5.8,9.5,14.4,18.9,22.4,26.0,26.4,23.3,17.5,11.3,5.8,65.5,98.3,144.5,154.5,200.0,558.8,496.5,256.0,248.8,104.5,86.7,73.7
熊本,86491,官,牛深,ｳｼﾌﾞｶ,天草市牛深,天草市牛深町　牛深特別地域気象観測所,32,11.8,130,1.6,3,20.5,－,#昭50.12.19,－,－,32.196666666666665,130.02666666666667,1,8.6,9.4,12.2,16.3,20.1,23.1,27.0,28.3,25.6,21.1,16.0,10.8,79.7,95.4,124.7,158.1,178.7,409.6,348.9,200.7,204.0,96.5,106.5,96.4
宮崎,87041,四,高千穂,ﾀｶﾁﾎ,高千穂,西臼杵郡高千穂町大字押方字宮野原,32,42.7,131,17.4,350,10.1,1.5,#昭52.2.7,－,－,32.711666666666666,131.29,2,3.7,5.0,8.4,13.2,17.6,20.9,24.7,25.0,21.8,16.2,10.6,5.4,59.7,80.4,121.9,126.6,164.2,419.5,403.1,324.5,380.7,145.1,78.2,57.9
宮崎,87066,四,古江,ﾌﾙｴ,延岡市古江,延岡市北浦町古江,32,42.7,131,49.2,14,10.1,1.5,昭52.2.8,－,－,32.711666666666666,131.82,2,7.5,8.4,11.3,15.6,19.5,22.4,25.9,27.0,24.6,20.0,14.7,9.6,61.3,78.6,152.9,196.5,260.6,418.5,255.7,244.1,328.6,201.2,114.7,64.5
宮崎,87071,四,鞍岡,ｸﾗｵｶ,五ヶ瀬町鞍岡,西臼杵郡五ヶ瀬町大字鞍岡,32,38.6,131,9.4,590,10.1,1.5,昭54.1.12,－,－,32.64333333333333,131.15666666666667,2,1.8,3.3,6.8,11.8,16.4,19.8,23.2,23.6,20.4,14.9,9.3,3.8,87.0,100.9,136.4,132.6,160.6,436.3,411.4,333.0,332.9,132.4,91.9,93.8
宮崎,87141,官,延岡,ﾉﾍﾞｵｶ,延岡市天神小路,延岡市天神小路　延岡特別地域気象観測所,32,34.9,131,39.4,19,－,－,#昭50.12.11,－,気温、雨,32.58166666666666,131.65666666666667,1,6.8,7.9,11.1,15.5,19.5,22.5,26.3,27.0,24.1,19.2,13.8,8.6,59.4,77.8,145.5,186.5,250.6,423.5,276.5,265.9,368.2,209.5,105.0,66.3
宮崎,87181,四,日向,ﾋｭｳｶﾞ,日向,日向市大字塩見,32,24.5,131,36.0,20,9.6,1.5,#昭52.2.9,－,－,32.40833333333333,131.6,2,6.8,7.9,11.1,15.6,19.6,22.5,26.3,27.0,24.2,19.2,13.9,8.7,68.0,96.1,156.9,205.3,270.0,474.3,281.5,272.7,391.7,226.7,114.0,74.4
宮崎,87206,四,神門,ﾐｶﾄﾞ,美郷町神門,東臼杵郡美郷町南郷区神門,32,23.1,131,19.9,250,6.3,1.5,昭54.1.11,－,－,32.385,131.33166666666668,2,3.9,5.6,9.2,13.9,18.1,21.3,25.2,25.5,22.4,17.0,11.2,5.7,70.9,104.1,166.3,185.9,237.9,519.7,479.5,548.2,534.2,217.1,91.1,74.1
宮崎,87231,四,西米良,ﾆｼﾒﾗ,西米良,児湯郡西米良村大字竹原,32,14.4,131,9.1,260,9.9,1.5,昭54.1.10,－,－,32.24,131.15166666666667,2,4.9,6.4,9.8,14.4,18.5,21.4,25.1,25.6,22.8,17.6,11.9,6.6,75.0,116.3,167.0,172.9,232.3,581.7,545.3,393.5,414.8,166.1,91.9,79.3
宮崎,87301,四,加久藤,ｶｸﾄｳ,えびの市加久藤,えびの市大字永山,32,2.8,130,48.6,228,10,1.5,#昭52.2.1,－,－,32.04666666666667,130.81,2,5.1,6.4,9.8,14.4,18.9,22.2,25.8,26.2,23.4,18.1,12.2,6.9,74.7,117.4,167.9,190.7,228.5,647.4,537.2,287.0,287.1,109.4,100.6,84.8
宮崎,87331,四,西都,ｻｲﾄ,西都,西都市大字黒生野,32,3.8,131,24.8,8,10,1.5,#昭52.2.10,－,－,32.06333333333333,131.41333333333333,2,6.8,8.3,11.6,16.0,19.9,22.8,26.8,27.4,24.5,19.5,14.0,8.7,70.3,96.1,166.3,202.4,237.0,507.1,340.4,272.8,321.5,166.0,99.4,68.1
宮崎,87352,四,小林,ｺﾊﾞﾔｼ,小林市南西方,小林市南西方,32,0.0,130,57.2,276,9.5,1.5,平12.9.26,－,－,32.0,130.95333333333335,2,5.8,7.4,10.3,15.0,19.3,22.1,26.0,26.4,23.6,18.8,13.2,7.7,77.1,132.7,165.2,182.3,226.5,606.7,473.8,256.6,306.1,136.9,110.7,99.8
宮崎,87376,官,宮崎,ﾐﾔｻﾞｷ,宮崎市霧島,宮崎市霧島　宮崎地方気象台,31,56.3,131,24.8,9,25.5,－,#昭50.3.31,87900,－,31.938333333333333,131.41333333333333,1,7.8,8.9,12.1,16.4,20.3,23.2,27.3,27.6,24.7,20.0,14.7,9.7,72.7,95.8,155.7,194.5,227.6,516.3,339.3,275.5,370.9,196.7,105.7,74.9
宮崎,87412,官,赤江,ｱｶｴ,宮崎空港,宮崎市大字赤江　宮崎航空気象観測所,31,52.6,131,26.9,6,10,－,平15.1.1,－,日照・湿度・気圧を除く,31.876666666666665,131.44833333333332,3,8.0,9.6,12.4,16.7,20.5,23.2,27.2,27.9,25.2,20.6,15.4,9.9,68.2,111.9,144.1,166.9,225.1,505.9,320.9,261.8,390.7,240.6,126.8,83.6
宮崎,87426,官,都城,ﾐﾔｺﾉｼﾞｮｳ,都城市菖蒲原町,都城市菖蒲原町　都城特別地域気象観測所,31,43.8,131,4.9,154,12.3,－,#昭50.12.16,－,－,31.73,131.08166666666668,1,6.1,7.7,11.0,15.6,19.8,22.7,26.7,27.0,24.2,19.1,13.5,8.1,66.1,106.2,163.3,184.3,207.8,559.7,447.0,320.9,314.2,131.6,94.0,74.6
宮崎,87492,官,油津,ｱﾌﾞﾗﾂ,日南市油津,日南市油津　油津特別地域気象観測所,31,34.7,131,24.4,3,－,－,平21.3.10,－,気温、雨、日照,31.578333333333333,131.40666666666667,1,8.9,10.0,12.9,16.9,20.6,23.4,27.2,27.8,25.3,20.9,15.9,10.9,83.9,132.5,193.2,236.7,247.6,564.7,310.4,230.8,307.1,227.8,137.0,92.1
宮崎,87501,四,串間,ｸｼﾏ,串間,串間市大字西方字平山,31,27.9,131,13.2,20,10.1,1.5,#昭52.2.3,－,－,31.465,131.22,2,7.8,9.1,12.1,16.2,20.0,23.0,26.8,27.4,24.8,20.1,14.8,9.7,71.8,119.5,161.4,197.7,216.9,531.5,339.8,251.5,283.9,153.8,118.0,81.6
鹿児島,88061,官,阿久根,ｱｸﾈ,阿久根,阿久根市赤瀬川　阿久根特別地域気象観測所,32,1.6,130,12.0,40,12.6,－,#昭50.12.10,－,－,32.026666666666664,130.2,1,7.9,8.8,11.6,15.7,19.5,22.7,26.5,27.4,24.6,20.0,15.0,10.0,76.7,102.7,134.8,161.8,188.1,457.4,377.3,222.8,225.9,93.7,104.0,91.5
鹿児島,88081,四,大口,ｵｵｸﾁ,伊佐市大口,伊佐市大口原田,32,2.8,130,37.6,175,10.1,1.5,#昭52.2.14,－,－,32.04666666666667,130.6266666666667,2,4.6,6.0,9.5,14.2,18.7,22.2,26.0,26.3,23.4,17.8,11.9,6.4,77.4,123.0,169.9,200.7,236.6,625.8,538.4,275.0,257.7,101.0,101.9,92.4
鹿児島,88107,四,さつま柏原,ｻﾂﾏｶｼﾜﾊﾞﾙ,さつま町柏原,薩摩郡さつま町柏原,31,55.0,130,27.3,59,10.1,1.5,#昭51.4.1,－,－,31.916666666666668,130.455,2,5.9,7.2,10.5,15.1,19.4,22.9,26.7,27.2,24.3,18.8,13.1,7.8,83.6,122.5,175.0,214.4,238.6,618.6,463.4,278.9,255.9,106.4,108.1,97.3
鹿児島,88131,四,中甑,ﾅｶｺｼｷ,甑島中甑,薩摩川内市上甑町中甑,31,50.1,129,52.0,10,10.1,1.5,#昭52.2.19,－,－,31.835,129.86666666666667,2,9.4,10.0,12.5,16.2,19.9,23.1,27.0,28.0,25.4,21.0,16.2,11.5,103.5,116.0,158.9,208.7,211.2,475.5,302.8,215.6,265.0,110.9,139.2,122.4
鹿児島,88151,四,川内,ｾﾝﾀﾞｲ,薩摩川内市中郷,薩摩川内市中郷,31,50.0,130,18.9,5,10.1,1.5,#昭52.2.15,－,－,31.833333333333332,130.315,2,6.6,7.9,11.0,15.5,19.6,23.1,27.0,27.6,24.7,19.3,13.8,8.6,85.0,114.0,156.5,179.2,208.6,506.5,334.0,239.5,231.4,95.2,110.7,105.3
鹿児島,88166,官,溝辺,ﾐｿﾞﾍﾞ,霧島市溝辺,霧島市溝辺町麓　鹿児島航空気象観測所,31,48.2,130,43.1,272,10,－,#平7.3.22,－,日照・湿度・気圧を除く,31.803333333333335,130.71833333333333,3,5.4,6.9,10.0,14.5,18.7,21.8,25.5,26.0,23.3,18.3,12.7,7.3,70.2,119.2,177.3,207.0,227.3,625.9,451.2,264.1,251.7,110.5,105.5,82.9
鹿児島,88261,四,東市来,ﾋｶﾞｼｲﾁｷ,日置市東市来,日置市東市来町湯田,31,40.1,130,19.7,40,10.1,1.5,#昭52.2.16,－,－,31.668333333333333,130.32833333333335,2,7.5,8.6,11.5,15.6,19.4,22.8,26.6,27.3,24.6,19.8,14.6,9.5,75.8,99.4,151.1,174.3,187.1,516.3,310.2,204.6,243.6,92.2,111.4,98.4
鹿児島,88286,四,牧之原,ﾏｷﾉﾊﾗ,霧島市福山町牧之原,霧島市福山町福山,31,39.7,130,50.6,387,9.9,1.5,(昭50.4.24)昭52.2.9,－,－,31.661666666666665,130.84333333333333,2,5.3,6.5,9.5,13.9,17.9,20.9,24.7,25.2,22.7,18.0,12.7,7.5,73.4,119.8,174.3,204.3,238.2,644.6,459.7,307.7,304.4,121.7,104.6,78.1
鹿児島,88317,官,鹿児島,ｶｺﾞｼﾏ,鹿児島市東郡元町,鹿児島市東郡元町　鹿児島地方気象台,31,33.3,130,32.8,4,44.9,－,平6.2.25,88905,－,31.555,130.54666666666665,1,8.7,9.9,12.8,17.1,21.0,24.0,28.1,28.8,26.3,21.6,16.2,10.9,78.3,112.7,161.0,194.9,205.2,570.0,365.1,224.3,222.9,104.6,102.5,93.2
鹿児島,88331,四,輝北,ｷﾎｸ,鹿屋市輝北,鹿屋市輝北町市成,31,35.3,130,51.3,360,10.1,1.5,昭52.3.10,－,－,31.588333333333335,130.855,2,5.8,6.9,9.8,14.2,18.3,21.3,25.2,25.5,22.8,18.1,12.9,7.9,87.1,131.9,192.3,230.9,258.2,676.2,460.5,298.0,325.7,136.1,112.5,92.6
鹿児島,88371,四,加世田,ｶｾﾀﾞ,南さつま市加世田,南さつま市加世田東本町,31,24.9,130,19.5,9,9.5,1.5,#昭52.2.21,－,－,31.415,130.325,2,8.3,9.3,12.2,16.3,20.1,23.5,27.3,27.9,25.1,20.3,15.1,10.2,93.2,118.7,167.0,195.4,189.6,514.2,337.3,219.9,276.3,104.8,127.2,110.5
鹿児島,88406,四,志布志,ｼﾌﾞｼ,志布志,志布志市志布志町志布志字杉の下,31,28.7,131,5.7,70,10,1.5,(昭50.4.24)昭52.2.16,－,－,31.47833333333333,131.095,2,7.2,8.5,11.6,15.8,19.5,22.5,26.3,26.7,24.2,19.4,14.2,9.1,72.5,112.3,171.0,191.9,218.0,556.4,365.5,225.3,254.5,134.7,111.5,78.9
鹿児島,88432,四,喜入,ｷｲﾚ,鹿児島市喜入中名町,鹿児島市喜入中名町,31,23.2,130,32.4,4,7.9,1.5,#昭52.2.23,－,－,31.386666666666667,130.54,2,8.6,9.6,12.5,16.5,20.4,23.6,27.6,28.2,25.5,20.8,15.5,10.5,98.9,136.8,193.2,229.9,231.2,634.5,385.2,228.2,249.8,115.0,126.4,107.5
鹿児島,88442,四,鹿屋,ｶﾉﾔ,鹿屋市寿,鹿屋市寿,31,23.5,130,51.8,63,10.2,1.5,(昭50.4.24)昭52.2.25,－,－,31.391666666666666,130.86333333333334,2,7.5,8.8,11.8,16.0,20.0,23.0,27.0,27.5,24.9,20.0,14.5,9.4,80.3,119.2,173.2,196.9,219.8,623.0,425.6,282.9,288.2,138.3,100.6,77.5
鹿児島,88447,四,肝付前田,ｷﾓﾂｷﾏｴﾀﾞ,肝付町前田,肝属郡肝付町前田,31,20.4,130,56.3,31,9.3,1.5,昭52.8.10,－,－,31.34,130.93833333333333,2,7.6,8.8,11.8,16.2,20.1,23.0,26.9,27.2,24.5,19.7,14.5,9.4,81.9,115.6,167.0,193.5,214.3,579.5,384.6,294.3,352.6,169.7,112.1,82.6
鹿児島,88466,官,枕崎,ﾏｸﾗｻﾞｷ,枕崎,枕崎市高見町　枕崎特別地域気象観測所,31,16.3,130,17.5,30,11,－,#昭50.3.24,－,－,31.27166666666667,130.29166666666666,1,8.9,9.9,12.6,16.5,20.1,23.2,27.0,27.8,25.3,20.8,15.8,10.9,96.2,114.3,167.6,188.3,196.7,512.9,306.9,181.0,236.2,94.8,129.3,111.6
鹿児島,88486,四,指宿,ｲﾌﾞｽｷ,指宿,指宿市十町,31,15.0,130,38.2,5,10,1.5,#昭52.2.24,－,－,31.25,130.63666666666666,2,8.7,9.8,12.6,16.5,20.4,23.6,27.5,28.1,25.5,20.8,15.7,10.8,93.0,133.4,192.2,232.3,237.9,592.0,352.8,204.1,239.2,107.4,120.3,97.5
鹿児島,88506,四,内之浦,ｳﾁﾉｳﾗ,肝付町内之浦,肝属郡肝付町北方,31,16.6,131,3.3,8,9.9,1.5,#昭52.2.15,－,－,31.276666666666667,131.055,2,8.7,9.8,12.6,16.6,20.2,23.2,26.9,27.3,24.9,20.4,15.4,10.6,116.4,175.3,260.2,323.4,323.3,666.6,368.2,244.0,352.1,186.6,167.2,115.3
鹿児島,88536,四,田代,ﾀｼﾛ,錦江町田代,肝属郡錦江町田代麓,31,11.9,130,50.6,182,10.1,1.5,昭52.2.14,－,－,31.198333333333338,130.84333333333333,2,6.6,7.8,10.7,14.9,18.8,22.2,25.8,26.1,23.5,18.6,13.3,8.3,90.1,130.8,170.5,205.1,235.0,613.6,413.9,317.2,334.9,157.0,121.9,98.2
鹿児島,88612,官,種子島,ﾀﾈｶﾞｼﾏ,西之表市西之表,西之表市西之表　種子島特別地域気象観測所,30,43.2,130,58.9,25,29.8,－,#昭50.3.26,－,－,30.72,130.98166666666663,1,11.7,12.3,14.5,17.8,21.2,24.0,27.5,28.1,26.2,22.3,18.1,13.8,96.5,122.5,160.4,198.0,233.3,556.4,261.7,188.7,293.2,194.5,134.8,92.7
鹿児島,88621,官,中種子,ﾅｶﾀﾈ,中種子,熊毛郡中種子町砂中　種子島航空気象観測所,30,36.3,130,59.5,234,10,－,平15.1.1,－,日照・湿度・気圧を除く,30.605,130.99166666666667,2,9.5,10.5,12.8,15.9,19.4,22.4,25.8,26.5,24.3,20.7,16.3,11.7,105.6,155.1,207.5,229.6,311.1,632.2,272.2,188.9,311.9,243.3,167.7,140.0
鹿児島,88666,四,上中,ｶﾐﾅｶ,南種子町上中,熊毛郡南種子町中之下,30,24.4,130,54.1,150,10.1,1.5,#昭52.2.18,－,－,30.406666666666663,130.90166666666667,2,10.7,11.3,13.6,17.0,20.3,23.1,26.5,26.9,24.9,21.3,17.2,12.8,159.2,164.4,224.5,264.5,318.5,653.6,300.1,184.5,298.2,218.4,178.7,145.5
鹿児島,88686,官,屋久島,ﾔｸｼﾏ,屋久島町小瀬田,熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所,30,23.1,130,39.5,37,10,－,#昭50.12.19,－,－,30.385,130.65833333333333,1,11.8,12.3,14.6,17.8,21.0,23.7,27.0,27.5,25.7,22.2,18.2,13.9,294.6,289.2,387.0,405.5,444.1,860.3,362.4,256.5,450.7,309.9,309.6,281.8
鹿児島,88706,四,尾之間,ｵﾉｱｲﾀﾞ,屋久島町尾之間,熊毛郡屋久島町尾之間字井出ノ尻,30,14.1,130,33.3,60,10.2,1.5,#昭52.3.4,－,－,30.235,130.555,2,12.7,13.3,15.4,18.5,21.6,24.2,27.5,27.9,26.3,23.0,19.1,14.8,140.6,172.0,265.9,328.3,393.0,705.1,340.5,242.2,287.2,215.5,177.2,120.1
鹿児島,88736,四,中之島,ﾅｶﾉｼﾏ,十島村中之島,鹿児島郡十島村中之島,29,50.4,129,52.0,220,10,1.5,平14.12.18,－,－,29.84,129.86666666666667,2,11.1,12.0,13.7,16.8,20.3,23.4,26.4,26.7,24.9,21.4,17.5,13.1,196.7,219.6,276.3,286.1,367.3,757.9,323.9,193.4,320.8,238.3,256.5,204.8
鹿児島,88821,官,笠利,ｶｻﾘ,奄美市笠利,奄美市笠利町大字和野字長浜金久　奄美航空気象観測所,28,25.8,129,42.7,4,10,－,平15.1.1,－,日照・湿度・気圧を除く,28.43,129.71166666666667,3,15.0,15.8,17.2,19.8,22.7,25.5,28.6,28.9,27.5,24.7,21.1,16.9,93.6,104.8,132.6,152.3,231.1,377.1,156.9,195.1,239.9,200.4,146.7,106.9
鹿児島,88836,官,名瀬,ﾅｾﾞ,奄美市名瀬,奄美市名瀬港町　名瀬測候所,28,22.7,129,29.7,3,20.8,－,#昭50.3.17,－,－,28.378333333333337,129.495,1,15.0,15.3,17.1,19.8,22.8,26.2,28.8,28.5,27.0,23.9,20.4,16.7,184.1,161.6,210.1,213.9,278.1,427.4,214.9,294.4,346.0,261.3,173.6,170.4
